㜭	女尚田
㜮	女臣⺮皿
㜯	女臣巳灬
㜰	女白幺幺木
㜱	女斤斤貝
㜲	女亡口月女凡
㜳	女衣罒水
㜴	女艹罒冖目
㜵	女衣馬
㜶	女㲋兔
㜷	弓一㡀女
㜸	艹㠯辛女
㜹	女目目隹
㜺	女⺧儿⺧儿貝
㜻	女言糹糹心
㜼	女田田田冖且
㜽	巛子
㜾	子人〢
㜿	子予
㝀	母子
㝁	勹日子
㝂	子扌斤
㝃	子㲋儿
㝄	高子一艸
㝅	士冖一子殳
㝆	子壴口
㝇	高子高子
㝈	言糹糹子子
㝉	宀一
㝊	宀又
㝋	宀了
㝌	宀𠂊㇏
㝍	宀一ㄅ一
㝎	宀之
㝏	宀人〢
㝐	穴厶
㝑	宀方
㝒	宀十口
㝓	宀亼口
㝔	宀六乂
㝕	宀心又
㝖	宀夕夕
㝗	宀丶艮
㝘	宀言
㝙	宀王ㅈ
㝚	宀丿止廴
㝛	宀亻一囗人
㝜	宀艹一日
㝝	宀木木
㝞	宀一业
㝟	宀一見
㝠	宀日六
㝡	宀耳又
㝢	宀丿口⽱
㝣	宀丰刀大
㝤	宀井一冂土
㝥	宀爿米
㝦	宀隹乃
㝧	宀女人人土
㝨	宀土口𧘇
㝩	宀广彐氺
㝪	宀土⺷丸
㝫	宀阝夂一生
㝬	宀丰口夫
㝭	宀忄日生
㝮	宀屮凵示又
㝯	宀丿大口冂口
㝰	宀自穴方
㝱	宀爿艹罒冖夕
㝲	宀爿卝罒冖彐冖巾
㝳	一⺗
㝴	二儿寸
㝵	日一寸
㝶	罒儿寸
㝷	彐工凡寸
㝸	小白儿
㝹	小丿兔
㝺	䒑彐火小丿
㝻	廿口龶小丿
㝼	尢一キ
㝽	尢水
㝾	尢キ工
㝿	尢皮
㞀	尢キ火
㞁	尢日匕
㞂	尢爫女
㞃	谷尤
㞄	尢大日乚
㞅	尢田木
㞆	尢大可
㞇	尢田一𧘇
㞈	尢户冊
㞉	尢⺶工
㞊	屮凵示尢
㞋	尸又
㞌	尸子
㞍	尸丸
㞎	尸巴
㞏	尸丿之
㞐	尸立
㞑	尸毛
㞒	尸自
㞓	尸匕日
㞔	尸夕夕
㞕	尸八⺝
㞖	尸木冂
㞗	尸一氺丶
㞘	尸豕丶
㞙	尸毛水
㞚	尸千臼
㞛	尸彳匕日
㞜	尸彳禾女
㞝	戊⺊一小尸
㞞	尸彳人人龰
㞟	尸丷酉大
㞠	尸大丷日小
㞡	尸工工工工𧘇
㞢	屮一
㞣	屮八刀
㞤	山人
㞥	山入
㞦	山几
㞧	山乃
㞨	山子
㞩	山凡
㞪	⼹山
㞫	山之
㞬	山工
㞭	大山
㞮	山⺈丶
㞯	己山
㞰	山𠂉十
㞱	山日
㞲	山口丨
㞳	山斗
㞴	山氏
㞵	山文
㞶	山文
㞷	屮王
㞸	山不
㞹	山可
㞺	山矢
㞻	山口一ㄅ
㞼	乛水山
㞽	山戈レ
㞾	山尸匕
㞿	山土㐅
㟀	禾山
㟁	山厂干
㟂	山母
㟃	山㇆一口
㟄	山羊
㟅	山㐅凵儿
㟆	山亻匕十
㟇	山人人土
㟈	山一氺丶
㟉	山宀牛
㟊	山爫子
㟋	山丷口儿
㟌	山龙彡
㟍	山丶艮
㟎	山爫女
㟏	山亽ヿ口
㟐	山艹亡
㟑	山十冖子
㟒	山彐丿口
㟓	山㐅キ巾
㟔	山亽ヿ口
㟕	山口斗
㟖	山王廾
㟗	山八刀八刀
㟘	山⺆土口
㟙	山艹一日
㟚	木支山
㟛	山扌甘
㟜	山弓⺈小
㟝	山立口
㟞	山戈戈
㟟	山艹ㅈ⺋
㟠	山冂䒑山
㟡	山丷夫⺋
㟢	山大可
㟣	山木八厶
㟤	山⼹氺
㟥	山厶大彡
㟦	山冖車
